,Unnamed: 0,X,Y,LSOA code,Unnamed: 0.1,Local authority name,Local authority code,MSOA name,MSOA code,LSOA name,Total_number_of_domestic_electricity_meters,Total_domestic_electricity_consumption_kWh,Predicted_Electricity_Consumption_kWH,Mean_domestic_electricity_consumption_kWh_per_meter,Median_domestic_electricity_consumption_kWh_per_meter,Year,Ratio_Consumption_per_Meter,Mean_price_paid
58385,1924,339986.23299999995,395199.979,E01006664,64872.0,Liverpool,E08000012,Liverpool 004,E02001350,Liverpool 004D,871.0,3000819.4,3362.4900802871834,3445.257635,2850.2,2012.0,3445.2576349024107,66170.41666675
59215,5161,337429.18200000003,393179.439,E01006762,65794.0,Liverpool,E08000012,Liverpool 015,E02001361,Liverpool 015E,720.0,2336884.0,2929.4052641469225,3246.0,2982.0,2014.0,3245.6722222222224,48008.33333325
58619,3627,337428.561,390835.722,E01006690,65132.0,Liverpool,E08000012,Liverpool 028,E02001374,Liverpool 028A,936.0,2681561.6,3065.534478100896,2864.916239,2242.9,2012.0,2864.91623931624,76307.14285725
58178,5569,341532.35,392752.133,E01006639,64642.0,Liverpool,E08000012,Liverpool 017,E02001363,Liverpool 017C,629.0,2246862.9,3773.5111075399363,3572.119078,3210.1,2012.0,3572.1190779014305,163939.44930500002
57179,3495,338493.303,385965.911,E01006519,63532.0,Liverpool,E08000012,Liverpool 056,E02001402,Liverpool 056A,549.0,2316508.5,4028.7967307393474,4219.505465,3694.2,2012.0,4219.505464480874,202717.12827000002
282466,4908,335953.319,387150.638,E01032505,319722.0,Liverpool,E08000012,Liverpool 050,E02001396,Liverpool 050F,583.0,2264701.2,3597.1558995316877,3884.5646659999998,3361.6,2011.0,3884.5646655231562,148807.67045499998
59133,2672,343680.4,382945.52200000006,E01006753,65703.0,Liverpool,E08000012,Liverpool 059,E02001405,Liverpool 059A,665.0,2367846.2,3499.819173374325,3560.670977,3131.7,2013.0,3560.670977443609,15600.0
282510,4418,337817.63,395283.074,E01032510,319771.0,Liverpool,E08000012,Liverpool 008,E02001354,Liverpool 008F,765.0,2826390.1,3729.854738834949,3694.6275816993457,3171.3,2010.0,3694.6275816993457,106548.5723085
292647,4285,335139.254,390399.23,E01033760,331224.0,Liverpool,E08000012,Liverpool 060,E02006932,Liverpool 060C,365.0,2100933.3,5257.931750183335,5755.9816439999995,4191.8,2013.0,5755.9816438356165,82715.59303075
292668,4281,334487.68100000004,390954.752,E01033762,331247.0,Liverpool,E08000012,Liverpool 060,E02006932,Liverpool 060E,503.0,1850686.3,3817.7040774916363,3679.2968189999997,2509.1,2016.0,3679.296819085487,86955.78981350001
57414,2264,336816.476,393121.73,E01006545,63793.0,Liverpool,E08000012,Liverpool 019,E02001365,Liverpool 019A,669.0,2171385.1,3075.2867797530594,3245.717638,2813.8,2013.0,3245.7176382660687,58923.63715275
58875,6144,338283.38200000004,389394.133,E01006721,65416.0,Liverpool,E08000012,Liverpool 038,E02001384,Liverpool 038C,927.0,2324543.0,2713.301748764718,2507.597627,2051.8,2016.0,2507.597626752967,64387.66248725
57219,3180,337257.73799999995,387332.243,E01006523,63576.0,Liverpool,E08000012,Liverpool 052,E02001398,Liverpool 052B,855.0,2635499.05,3085.507853259329,3082.4550289999997,2257.0,2016.0,3082.4550292397657,199554.1336
58247,2421,335592.618,391426.21,E01006646,64718.0,Liverpool,E08000012,Liverpool 023,E02001369,Liverpool 023C,1037.0,4094382.4069999997,3329.591285017531,3948.295475,2871.2,2018.0,3948.2954744455155,104964.49537
292663,4281,334487.68100000004,390954.752,E01033762,331242.0,Liverpool,E08000012,Liverpool 060,E02006932,Liverpool 060E,478.0,1951119.3,4446.417061502057,4081.83954,2573.95,2011.0,4081.839539748954,72176.28814650001
58562,2713,339791.993,386039.438,E01006683,65068.0,Liverpool,E08000012,Liverpool 053,E02001399,Liverpool 053D,608.0,2095376.8,3549.6581275619305,3446.343421,3041.3,2018.0,3446.343421052632,286641.53356999997
57345,5486,342911.38700000005,384790.171,E01006537,63716.0,Liverpool,E08000012,Liverpool 055,E02001401,Liverpool 055D,1121.0,4492705.9,3459.5362045742604,4007.7661909999997,3226.4,2016.0,4007.7661909009817,156809.6348675
58697,3631,335432.518,394574.8270000001,E01006698,65218.0,Liverpool,E08000012,Liverpool 012,E02001358,Liverpool 012D,776.0,2295304.0930000003,2918.9083588930357,2957.866099,2624.8,2018.0,2957.866099226804,67328.73188400001
59376,1896,335978.972,397007.551,E01006781,65973.0,Liverpool,E08000012,Liverpool 003,E02001349,Liverpool 003A,589.0,2111940.1,3494.5207162655815,3585.6368420000013,3123.7,2013.0,3585.6368421052643,120143.055555
57174,3493,335602.541,388633.331,E01006518,63526.0,Liverpool,E08000012,Liverpool 044,E02001390,Liverpool 044A,833.0,2402371.8,2935.2593365359144,2883.99976,2285.3,2016.0,2883.999759903961,75476.54647449999
57782,2603,339660.294,389124.594,E01006589,64202.0,Liverpool,E08000012,Liverpool 041,E02001387,Liverpool 041B,619.0,2535707.4,3976.1549828154866,4096.457835,3485.8,2012.0,4096.457835218093,177055.80357249995
57863,3496,339247.399,394761.461,E01006598,64292.0,Liverpool,E08000012,Liverpool 010,E02001356,Liverpool 010A,629.0,1871156.6,3353.517992512631,2974.811765,2717.1,2012.0,2974.8117647058825,78689.24107250001
57977,3620,337445.91799999995,394550.126,E01006612,64418.0,Liverpool,E08000012,Liverpool 008,E02001354,Liverpool 008B,739.0,1925242.85,2978.1852711412334,2605.200067,2337.9,2018.0,2605.200067658999,95818.81597225
59353,3229,334581.146,393386.11,E01006778,65947.0,Liverpool,E08000012,Liverpool 014,E02001360,Liverpool 014E,1177.0,3573022.1,2912.0344339198255,3035.7027190000013,2505.3,2017.0,3035.7027187765507,66928.3389285
57675,4439,340057.7720000001,389665.127,E01006577,64083.0,Liverpool,E08000012,Liverpool 034,E02001380,Liverpool 034C,602.0,2431346.0,4100.630347521569,4038.7807310000003,3684.7,2013.0,4038.78073089701,183468.8568275
58993,4047,338247.66,395479.92,E01006735,65547.0,Liverpool,E08000012,Liverpool 005,E02001351,Liverpool 005D,618.0,1915299.55,3035.5569996493355,3099.19021,2703.45,2017.0,3099.1902103559873,39093.25396825
292624,3006,335854.552,389644.813,E01033757,331198.0,Liverpool,E08000012,Liverpool 037,E02001383,Liverpool 037E,631.0,2108920.591,2472.8278058964515,3342.187941,2140.6,2017.0,3342.1879413629163,0.0
58326,5200,336915.602,397000.013,E01006657,64806.0,Liverpool,E08000012,Liverpool 002,E02001348,Liverpool 002C,617.0,1821949.875,2996.5546272353454,2952.917139,2596.5,2016.0,2952.917139384117,66624.50396850001
58474,4558,336740.843,388935.486,E01006674,64971.0,Liverpool,E08000012,Liverpool 039,E02001385,Liverpool 039C,921.0,2187320.5,2499.4520708443106,2374.940825,2095.5,2011.0,2374.940825190011,45604.16666675
58280,5203,337306.505,397045.54,E01006652,64755.0,Liverpool,E08000012,Liverpool 002,E02001348,Liverpool 002A,643.0,2183698.1,3294.774297156481,3396.1090200000012,2964.0,2015.0,3396.109020217729,83175.39559999999
59172,2668,344839.428,382835.006,E01006757,65746.0,Liverpool,E08000012,Liverpool 059,E02001405,Liverpool 059E,639.0,2168706.9,3190.7817644696934,3393.9075119999998,3123.1,2016.0,3393.9075117370894,79147.3214285
57229,3177,338658.984,387177.575,E01006524,63587.0,Liverpool,E08000012,Liverpool 048,E02001394,Liverpool 048B,649.0,2370644.7,3203.0600995957357,3652.765331,2299.4,2017.0,3652.76533127889,184915.07711
57740,2593,340453.29600000003,390543.556,E01006584,64155.0,Liverpool,E08000012,Liverpool 034,E02001380,Liverpool 034E,606.0,2258558.075,3489.849860484901,3726.9935229999996,3208.55,2015.0,3726.993523102311,149848.36623749998
59405,1890,335866.313,396541.559,E01006784,66005.0,Liverpool,E08000012,Liverpool 003,E02001349,Liverpool 003C,587.0,2129684.9,3316.64968592227,3628.0833049999997,3225.9,2015.0,3628.0833049403745,87359.67959825
59335,3220,342730.896,389136.115,E01006775,65927.0,Liverpool,E08000012,Liverpool 040,E02001386,Liverpool 040F,608.0,1867120.025,2949.6123074489155,3070.921094000001,2722.45,2017.0,3070.92109375,53450.0
58791,4530,345115.321,387556.342,E01006710,65323.0,Liverpool,E08000012,Liverpool 045,E02001391,Liverpool 045D,642.0,2352189.5,3374.9761812001157,3663.846573,3261.85,2013.0,3663.846573208723,47588.888889
57409,2263,337067.541,393209.471,E01006544,63787.0,Liverpool,E08000012,Liverpool 015,E02001361,Liverpool 015C,809.0,2388076.35,2626.919069339097,2951.886712,2607.1,2017.0,2951.8867119901115,58549.9081255
58114,6060,336876.2720000001,386944.168,E01006628,64571.0,Liverpool,E08000012,Liverpool 052,E02001398,Liverpool 052D,666.0,2397030.4,3479.5221500811076,3599.1447450000005,2853.0,2011.0,3599.1447447447445,140262.774725
57300,5489,340683.184,386668.588,E01006532,63666.0,Liverpool,E08000012,Liverpool 047,E02001393,Liverpool 047A,614.0,3027399.8,4613.930337111366,4930.618567,4056.55,2016.0,4930.618566775244,397934.84090999997
57186,3181,336859.989,387762.398,E01006520,63540.0,Liverpool,E08000012,Liverpool 043,E02001389,Liverpool 043A,1319.0,3611405.2,3168.7831543584634,2737.9872630780897,2004.7,2010.0,2737.9872630780897,180716.90681749998
58192,2427,340705.476,392943.344,E01006640,64657.0,Liverpool,E08000012,Liverpool 021,E02001367,Liverpool 021F,746.0,2509253.233,3413.4363020627366,3363.610232,2977.15,2017.0,3363.6102319034853,175239.9456525
59088,5535,336458.695,390975.109,E01006746,65653.0,Liverpool,E08000012,Liverpool 030,E02001376,Liverpool 030E,663.0,2243958.6,3434.136123781679,3384.5529409999995,2933.1,2013.0,3384.5529411764705,86442.559524
58977,4046,339124.441,395133.623,E01006734,65530.0,Liverpool,E08000012,Liverpool 005,E02001351,Liverpool 005C,656.0,2150147.7,3393.9314233373166,3277.664176829269,2945.0,2010.0,3277.664176829269,64897.44318175
58156,5566,336098.389,387537.562,E01006633,64617.0,Liverpool,E08000012,Liverpool 050,E02001396,Liverpool 050B,657.0,1782000.1,2732.7554743546775,2712.328919,2317.3,2017.0,2712.328919330289,78854.315476
58098,3261,339215.13200000004,393443.031,E01006626,64553.0,Liverpool,E08000012,Liverpool 016,E02001362,Liverpool 016E,624.0,2297693.7,3575.3120633250132,3682.201442,3295.7,2013.0,3682.201442307693,141494.7708325
58724,1897,335255.403,393774.004,E01006701,65248.0,Liverpool,E08000012,Liverpool 014,E02001360,Liverpool 014B,786.0,2355224.25,2945.0304591631434,2996.468512,2457.75,2018.0,2996.468511450383,73366.61458325
59503,4523,341210.076,387708.616,E01006796,66114.0,Liverpool,E08000012,Liverpool 047,E02001393,Liverpool 047E,610.0,3358383.0,5233.212393559637,5506.0,4823.0,2014.0,5505.545901639344,376436.093075
59225,5163,338093.95200000005,392968.047,E01006763,65805.0,Liverpool,E08000012,Liverpool 020,E02001366,Liverpool 020C,691.0,2326310.938,3277.1595957928266,3366.586017,2874.1,2015.0,3366.5860173661363,65960.2035985
59119,2673,336524.434,389971.292,E01006751,65687.0,Liverpool,E08000012,Liverpool 031,E02001377,Liverpool 031F,965.0,3826020.95,3244.0290902323545,3964.7885490000003,2893.6,2017.0,3964.7885492227983,68903.25931724999
282507,1772,338778.152,391048.526,E01032509,319767.0,Liverpool,E08000012,Liverpool 027,E02001373,Liverpool 027H,702.0,1997594.85,2830.6289859112444,2845.576709,2433.9,2016.0,2845.5767094017096,61115.454643499994
57947,2721,336397.62700000004,394581.444,E01006609,64385.0,Liverpool,E08000012,Liverpool 009,E02001355,Liverpool 009B,625.0,2051210.5,3168.5338153227126,3281.9368,2839.9,2015.0,3281.9368,71438.888889
57305,5490,342535.68100000004,385923.093,E01006533,63672.0,Liverpool,E08000012,Liverpool 055,E02001401,Liverpool 055C,644.0,2554057.2,4478.943420380379,3965.927329,3172.25,2012.0,3965.927329192547,231547.631535
59372,1898,336520.344,397283.378,E01006780,65968.0,Liverpool,E08000012,Liverpool 002,E02001348,Liverpool 002D,671.0,2111054.44,3104.0175384398754,3146.131803,2769.0,2018.0,3146.1318032786885,121466.757245
58782,1900,343272.57,388005.395,E01006709,65313.0,Liverpool,E08000012,Liverpool 040,E02001386,Liverpool 040A,701.0,2128223.4,3313.4552490956585,3035.982026,2726.7,2013.0,3035.982025677604,46136.90476075
58469,4567,335937.664,388968.143,E01006673,64965.0,Liverpool,E08000012,Liverpool 037,E02001383,Liverpool 037D,899.0,2615758.1,2783.468888912602,2909.630812,2422.8,2015.0,2909.6308120133476,41181.25
58331,5206,339142.791,397087.2020000001,E01006658,64812.0,Liverpool,E08000012,Liverpool 001,E02001347,Liverpool 001D,641.0,1974598.9,3138.5724911456223,3080.497504,2738.3,2012.0,3080.497503900156,52633.33333325
57910,2711,338452.378,393299.185,E01006605,64344.0,Liverpool,E08000012,Liverpool 016,E02001362,Liverpool 016B,722.0,2356227.0,3432.837718029189,3263.0,2838.0,2014.0,3263.472299168975,81836.73214275
59118,2673,336524.434,389971.292,E01006751,65686.0,Liverpool,E08000012,Liverpool 031,E02001377,Liverpool 031F,931.0,4421547.8,2907.096795526324,4749.245757,3025.1,2016.0,4749.245757250268,15576.0
57180,3495,338493.303,385965.911,E01006519,63533.0,Liverpool,E08000012,Liverpool 056,E02001402,Liverpool 056A,548.0,2211715.8,3915.619621796261,4035.9777369999997,3588.7,2013.0,4035.977737226277,203735.560765
58373,1929,340118.433,395628.3870000001,E01006662,64858.0,Liverpool,E08000012,Liverpool 004,E02001350,Liverpool 004B,876.0,2434985.524,2963.4961949840676,2779.6638399999997,2352.7,2018.0,2779.6638401826485,79658.974359
58957,4049,338364.169,394762.225,E01006730,65507.0,Liverpool,E08000012,Liverpool 011,E02001357,Liverpool 011C,546.0,1795681.6,3096.050840695196,3288.794139,2993.05,2017.0,3288.7941391941395,87372.1651785
59350,3229,334581.146,393386.11,E01006778,65944.0,Liverpool,E08000012,Liverpool 014,E02001360,Liverpool 014E,1180.0,3808285.0,3174.063887949854,3227.0,2647.0,2014.0,3227.360169491525,59396.6262
58752,1884,344276.518,388539.901,E01006706,65280.0,Liverpool,E08000012,Liverpool 045,E02001391,Liverpool 045A,584.0,2060924.1,3500.557377443609,3528.9796232876715,3327.15,2010.0,3528.9796232876715,17600.0
57157,3482,335618.31200000003,389525.319,E01006514,63507.0,Liverpool,E08000012,Liverpool 037,E02001383,Liverpool 037A,1042.0,2540155.867,2722.9478015351424,2437.769546,1813.9,2017.0,2437.7695460652594,385535.1362175
58400,1927,341381.545,395455.426,E01006665,64888.0,Liverpool,E08000012,Liverpool 007,E02001353,Liverpool 007A,637.0,2103931.214,3407.7481067144477,3302.874748,2885.5,2018.0,3302.874747252748,140272.96807250002
59325,3218,341565.3370000001,389847.695,E01006774,65916.0,Liverpool,E08000012,Liverpool 036,E02001382,Liverpool 036E,553.0,2053044.0,3525.220381850555,3712.5569619999997,3355.8,2016.0,3712.556962025317,181578.88980250002
59454,4531,336184.493,395345.34,E01006791,66060.0,Liverpool,E08000012,Liverpool 006,E02001352,Liverpool 006D,877.0,3112095.35,3409.950955912328,3548.569384264539,2957.0,2010.0,3548.569384264539,20666.45833325
58087,3264,339557.052,393776.55,E01006625,64541.0,Liverpool,E08000012,Liverpool 016,E02001362,Liverpool 016D,656.0,2361732.0,3612.293032607049,3600.2012200000013,3172.0,2011.0,3600.2012195121947,123217.71562
58617,3627,337428.561,390835.722,E01006690,65130.0,Liverpool,E08000012,Liverpool 028,E02001374,Liverpool 028A,930.0,2636293.3,3245.930087933028,2834.723978494624,2245.05,2010.0,2834.723978494624,66088.20346325
59265,5168,338886.786,392226.435,E01006768,65850.0,Liverpool,E08000012,Liverpool 020,E02001366,Liverpool 020F,649.0,2566737.0,3660.7067318369077,3954.91063174114,3405.2,2010.0,3954.91063174114,109295.8333325
57735,2593,340453.29600000003,390543.556,E01006584,64150.0,Liverpool,E08000012,Liverpool 034,E02001380,Liverpool 034E,609.0,2518922.2,3844.324630630431,4136.161247947455,3578.5,2010.0,4136.161247947455,145650.78685749994
59309,3222,342781.655,388257.475,E01006772,65898.0,Liverpool,E08000012,Liverpool 040,E02001386,Liverpool 040E,505.0,1612928.314,3141.1907620518905,3193.917454,2722.8,2018.0,3193.9174534653466,146101.08901499998
57228,3177,338658.984,387177.575,E01006524,63586.0,Liverpool,E08000012,Liverpool 048,E02001394,Liverpool 048B,632.0,2464938.4,3408.4520616330997,3900.2189869999997,2563.25,2016.0,3900.218987341772,217634.32841750002
58873,6144,338283.38200000004,389394.133,E01006721,65414.0,Liverpool,E08000012,Liverpool 038,E02001384,Liverpool 038C,922.0,2489147.0,2959.065251566327,2700.0,2176.0,2014.0,2699.7255965292843,78386.77345925
57920,2705,337994.731,393287.393,E01006606,64355.0,Liverpool,E08000012,Liverpool 020,E02001366,Liverpool 020A,755.0,2452898.3,3297.6011931030744,3248.871921,2878.7,2015.0,3248.871920529801,82432.34401049999
282484,1770,336690.581,387237.506,E01032507,319742.0,Liverpool,E08000012,Liverpool 050,E02001396,Liverpool 050H,694.0,2270466.7,3172.9491054930972,3271.56585,2816.8,2011.0,3271.565850144093,117246.113445
57536,1805,335577.513,392793.347,E01006560,63928.0,Liverpool,E08000012,Liverpool 023,E02001369,Liverpool 023A,1011.0,2435219.8,2496.6587569724757,2408.723838,2046.6,2018.0,2408.723837784372,20666.66666675
59091,5535,336458.695,390975.109,E01006746,65656.0,Liverpool,E08000012,Liverpool 030,E02001376,Liverpool 030E,677.0,2029611.7,2950.072672327857,2997.9493350000002,2671.4,2016.0,2997.9493353028065,106958.9962125
292644,4285,335139.254,390399.23,E01033760,331221.0,Liverpool,E08000012,Liverpool 060,E02006932,Liverpool 060C,372.0,2349866.4,5746.088031688385,6316.845161290324,5109.6,2010.0,6316.845161290324,103261.8303575
57315,5487,340473.633,385934.433,E01006534,63683.0,Liverpool,E08000012,Liverpool 054,E02001400,Liverpool 054A,662.0,2379622.9,3657.787183519241,3594.596526,3095.2,2013.0,3594.596525679758,155604.08810999998
58502,4555,336154.745,388471.31,E01006677,65002.0,Liverpool,E08000012,Liverpool 043,E02001389,Liverpool 043D,499.0,1420110.0,2944.782263033497,2845.911824,2483.0,2012.0,2845.9118236472937,0.0
57247,3175,338296.727,387057.953,E01006526,63607.0,Liverpool,E08000012,Liverpool 048,E02001394,Liverpool 048C,663.0,1909878.4,3096.1593701597367,2880.661237000001,2290.9,2017.0,2880.6612368024125,185651.851135
58347,1935,338672.669,396759.489,E01006660,64830.0,Liverpool,E08000012,Liverpool 001,E02001347,Liverpool 001E,632.0,2199680.5,3234.3282630669123,3480.5071202531653,2969.75,2010.0,3480.5071202531653,0.0
58822,4528,339545.969,391306.3270000001,E01006713,65357.0,Liverpool,E08000012,Liverpool 029,E02001375,Liverpool 029E,622.0,1831627.4330000002,2873.7214184258355,2944.738639,2558.05,2017.0,2944.738638263665,91374.730392
59339,3215,334210.742,391918.567,E01006776,65932.0,Liverpool,E08000012,Liverpool 022,E02001368,Liverpool 022B,801.0,2550117.5,3202.299406853639,3183.667291,2814.1,2012.0,3183.667290886392,89307.22222225
58287,5204,338843.60799999995,397376.369,E01006653,64763.0,Liverpool,E08000012,Liverpool 001,E02001347,Liverpool 001B,628.0,2166845.6,3302.7111614161363,3450.391083,3075.75,2013.0,3450.391082802548,73402.77777799999
58408,1918,341789.11299999995,395487.916,E01006666,64897.0,Liverpool,E08000012,Liverpool 007,E02001353,Liverpool 007B,510.0,1982540.4,3801.263333562691,3887.3341179999998,3582.85,2017.0,3887.3341176470585,173674.62409250002
58428,1942,340187.2,394795.053,E01006669,64920.0,Liverpool,E08000012,Liverpool 004,E02001350,Liverpool 004E,579.0,2429958.1,4132.199886833454,4196.818825561313,3725.9,2010.0,4196.818825561313,141372.74305750002
58187,2427,340705.476,392943.344,E01006640,64652.0,Liverpool,E08000012,Liverpool 021,E02001367,Liverpool 021F,752.0,2679951.9,3796.5736194819056,3563.765825,3232.25,2012.0,3563.7658244680847,157657.48742249998
58843,4534,338977.196,391771.75,E01006718,65381.0,Liverpool,E08000012,Liverpool 027,E02001373,Liverpool 027E,708.0,2691801.8,3639.9316028602793,3801.9799439999997,3259.3,2011.0,3801.979943502824,124099.23077000001
58157,5566,336098.389,387537.562,E01006633,64618.0,Liverpool,E08000012,Liverpool 050,E02001396,Liverpool 050B,661.0,1722282.257,2711.279455401852,2605.570737,2331.8,2018.0,2605.570736762481,79185.44522149999
58244,2421,335592.618,391426.21,E01006646,64715.0,Liverpool,E08000012,Liverpool 023,E02001369,Liverpool 023C,1036.0,4297375.338,3748.215684872249,4148.045693,3338.35,2015.0,4148.045693050193,98031.04910725
57211,3179,337126.495,387713.45700000005,E01006522,63567.0,Liverpool,E08000012,Liverpool 048,E02001394,Liverpool 048A,1167.0,2658714.851,2553.948171988154,2278.247516,1745.7,2017.0,2278.2475158526136,138059.7232025
59187,2675,337728.62700000004,391436.057,E01006759,65763.0,Liverpool,E08000012,Liverpool 028,E02001374,Liverpool 028D,483.0,1794579.4,3464.6318790237333,3715.4853,3237.1,2013.0,3715.485300207039,90142.85790599999
58584,2708,339852.933,385570.441,E01006686,65093.0,Liverpool,E08000012,Liverpool 053,E02001399,Liverpool 053E,543.0,2160002.0,3978.6111649378254,3977.904236,3646.3,2013.0,3977.9042357274398,184254.8096975
59002,4044,338863.249,395415.764,E01006736,65557.0,Liverpool,E08000012,Liverpool 005,E02001351,Liverpool 005E,576.0,1981901.3,3166.372638505267,3440.800868,3098.1,2017.0,3440.800868055556,73087.5
57464,5070,338399.785,388577.117,E01006550,63848.0,Liverpool,E08000012,Liverpool 038,E02001384,Liverpool 038A,568.0,1871899.657,3010.9925204059214,3295.597988,2825.2,2018.0,3295.5979876760557,159152.209945
58082,3263,341014.13700000005,393693.471,E01006624,64535.0,Liverpool,E08000012,Liverpool 013,E02001359,Liverpool 013B,703.0,2473459.538,3453.1000114884246,3518.4346200000005,2945.0,2015.0,3518.4346201991466,104872.39583425
292667,4281,334487.68100000004,390954.752,E01033762,331246.0,Liverpool,E08000012,Liverpool 060,E02006932,Liverpool 060E,474.0,1623626.7380000001,3690.22138827147,3425.372864,2554.75,2015.0,3425.372864978903,80503.65419100001
57175,3493,335602.541,388633.331,E01006518,63527.0,Liverpool,E08000012,Liverpool 044,E02001390,Liverpool 044A,832.0,2340367.2169999997,2914.2786163821434,2812.941366,2220.45,2017.0,2812.9413665865386,72167.1120535
57504,5065,337164.203,389192.316,E01006556,63893.0,Liverpool,E08000012,Liverpool 039,E02001385,Liverpool 039B,1025.0,2908312.2,2861.1421476192877,2837.377756,2150.9,2013.0,2837.377756097561,56712.45535725
58396,1927,341381.545,395455.426,E01006665,64884.0,Liverpool,E08000012,Liverpool 007,E02001353,Liverpool 007A,642.0,2525883.0,3860.854544382819,3934.0,3411.0,2014.0,3934.3971962616815,108961.0855275
58250,2422,336311.11600000004,391643.224,E01006647,64722.0,Liverpool,E08000012,Liverpool 024,E02001370,Liverpool 024C,692.0,2300784.0,3306.2729191853223,3324.83237,2895.3,2012.0,3324.832369942197,121101.680675
292554,3011,334530.094,388594.58700000006,E01033750,331121.0,Liverpool,E08000012,Liverpool 061,E02006933,Liverpool 061A,890.0,2957540.1,3714.3960887715034,3323.078764044944,2467.3,2010.0,3323.078764044944,159941.2084625
57342,5486,342911.38700000005,384790.171,E01006537,63713.0,Liverpool,E08000012,Liverpool 055,E02001401,Liverpool 055D,1053.0,4446515.9,3965.3099054894474,4222.712156000001,3549.1,2013.0,4222.712155745489,116807.64294749999
57624,4453,341341.835,391622.918,E01006571,64026.0,Liverpool,E08000012,Liverpool 026,E02001372,Liverpool 026D,658.0,2158530.95,3125.4286216939636,3280.442173,2834.35,2016.0,3280.44217325228,67710.3174605
57930,2707,337153.93,394589.321,E01006607,64366.0,Liverpool,E08000012,Liverpool 008,E02001354,Liverpool 008A,660.0,2159307.3,3074.6369814037175,3271.677727,2918.0,2016.0,3271.677727272727,88201.05753974998
57857,3480,340078.76200000005,388011.909,E01006597,64285.0,Liverpool,E08000012,Liverpool 041,E02001387,Liverpool 041E,725.0,3146254.6,4319.1356759636155,4339.661517000001,3703.1,2015.0,4339.6615172413785,282656.662235
57491,5069,338840.653,388393.88,E01006553,63878.0,Liverpool,E08000012,Liverpool 042,E02001388,Liverpool 042A,567.0,1846187.6,3153.50327979524,3256.062787000001,2769.6,2018.0,3256.06278659612,199233.9998875
57931,2707,337153.93,394589.321,E01006607,64367.0,Liverpool,E08000012,Liverpool 008,E02001354,Liverpool 008A,658.0,2055490.95,2915.613128212311,3123.8464289999997,2754.85,2017.0,3123.846428571428,81527.8125
58001,3618,336032.696,394178.872,E01006615,64445.0,Liverpool,E08000012,Liverpool 012,E02001358,Liverpool 012C,716.0,1982505.138,2821.1290073912287,2768.861924,2368.0,2015.0,2768.861924581005,48888.97807
58573,2710,339380.626,385584.334,E01006685,65081.0,Liverpool,E08000012,Liverpool 056,E02001402,Liverpool 056C,613.0,2447484.4,4188.076367645966,3992.6336049999995,3425.0,2011.0,3992.633605220228,248505.69311
58570,2712,338696.615,385613.793,E01006684,65077.0,Liverpool,E08000012,Liverpool 056,E02001402,Liverpool 056B,1010.0,3627143.3510000003,3677.810484025496,3591.2310409999995,2953.7,2017.0,3591.2310405940593,258167.25583
282488,1770,336690.581,387237.506,E01032507,319746.0,Liverpool,E08000012,Liverpool 050,E02001396,Liverpool 050H,690.0,2047338.0380000002,2861.814677441465,2967.156576000001,2662.4,2015.0,2967.1565768115943,135497.8149425
292561,3011,334530.094,388594.58700000006,E01033750,331128.0,Liverpool,E08000012,Liverpool 061,E02006933,Liverpool 061A,1344.0,4632856.2,3606.4557303600013,3447.065625,2166.05,2017.0,3447.065625,157719.9097025
57449,2270,337231.575,388501.08200000005,E01006549,63832.0,Liverpool,E08000012,Liverpool 043,E02001389,Liverpool 043B,905.0,2755450.2,2997.090915607502,3044.6963539999997,1915.3,2012.0,3044.6963535911605,163861.70454500002
58309,5202,338326.995,397332.418,E01006655,64787.0,Liverpool,E08000012,Liverpool 001,E02001347,Liverpool 001C,703.0,2299170.4,3059.012662820376,3270.5126600000012,2886.0,2017.0,3270.5126600284493,110066.3474125
58689,3631,335432.518,394574.8270000001,E01006698,65210.0,Liverpool,E08000012,Liverpool 012,E02001358,Liverpool 012D,771.0,2694659.0,3291.265647724809,3495.018158236057,3062.0,2010.0,3495.018158236057,74006.02272725
57196,3182,337879.053,386823.274,E01006521,63551.0,Liverpool,E08000012,Liverpool 052,E02001398,Liverpool 052A,895.0,3607882.1,4003.827832675579,4031.1531840000002,3012.4,2011.0,4031.153184357542,223921.78032
58246,2421,335592.618,391426.21,E01006646,64717.0,Liverpool,E08000012,Liverpool 023,E02001369,Liverpool 023C,1042.0,4198499.155,3374.838493167727,4029.2698229999996,2991.45,2017.0,4029.269822456814,101448.1055655
57463,5070,338399.785,388577.117,E01006550,63847.0,Liverpool,E08000012,Liverpool 038,E02001384,Liverpool 038A,579.0,1928222.0,3091.0030351952178,3330.262522,2814.9,2017.0,3330.2625215889466,164907.683455
59462,4531,336184.493,395345.34,E01006791,66068.0,Liverpool,E08000012,Liverpool 006,E02001352,Liverpool 006D,948.0,2905744.483,3087.308647444199,3065.131312,2403.0,2018.0,3065.1313111814347,78440.01666675
59507,4523,341210.076,387708.616,E01006796,66118.0,Liverpool,E08000012,Liverpool 047,E02001393,Liverpool 047E,616.0,3151844.2,4754.861639624633,5116.630195000002,4098.2,2018.0,5116.630194805195,527556.916965
57837,3483,339160.615,387712.972,E01006595,64263.0,Liverpool,E08000012,Liverpool 049,E02001395,Liverpool 049B,820.0,2628324.6,3378.4927060280547,3205.273902,2768.9,2013.0,3205.2739024390253,153980.94829
