,Unnamed: 0,X,Y,LSOA code,Unnamed: 0.1,Local authority name,Local authority code,MSOA name,MSOA code,LSOA name,Total_number_of_domestic_electricity_meters,Total_domestic_electricity_consumption_kWh,Predicted_Electricity_Consumption_kWH,Mean_domestic_electricity_consumption_kWh_per_meter,Median_domestic_electricity_consumption_kWh_per_meter,Year,Ratio_Consumption_per_Meter,Mean_price_paid
309415,33164,321276.634,217619.185,W01001904,412604.0,Powys,W06000023,Powys 018,W02000114,Powys 018G,805.0,3521452.0,4398.228275997725,4374.0,3473.0,2014.0,4374.474534161491,318320.559945
296242,33783,331134.259,351381.48600000003,W01000400,397967.0,Wrexham,W06000006,Wrexham 005,W02000082,Wrexham 005C,919.0,2850901.117,3253.4524852199975,3102.177494,2671.6,2017.0,3102.1774940152336,146751.3796375
294168,33721,277737.706,381459.653,W01000168,395663.0,Conwy,W06000003,Conwy 002,W02000028,Conwy 002B,839.0,2894012.7,3622.2175319119783,3449.3595950000013,3072.5,2013.0,3449.3595947556623,154003.9682525
296345,33623,329198.569,346880.843,W01000412,398082.0,Wrexham,W06000006,Wrexham 015,W02000092,Wrexham 015D,697.0,2807659.8,4001.0402143613437,4028.206313,3410.3,2012.0,4028.20631276901,130288.19444525
293868,33137,279750.454,381603.023,W01000133,395330.0,Conwy,W06000003,Conwy 002,W02000028,Conwy 002A,925.0,3836946.1,3842.94498428388,4148.049837837838,3327.2,2010.0,4148.049837837838,240024.53551
309817,33616,316855.337,181182.708,W01001949,413051.0,Cardiff,W06000015,Cardiff 005,W02000371,Cardiff 005F,578.0,1744434.5,3199.574848721415,3018.052768,2558.1,2011.0,3018.05276816609,144690.252875
296498,33963,313164.614,237739.516,W01000430,398252.0,Powys,W06000023,Powys 015,W02000111,Powys 015A,596.0,3068976.1,5051.014974383621,5149.288758,4036.15,2012.0,5149.2887583892625,214450.990675
306748,34694,330545.583,188692.597,W01001601,409641.0,Newport,W06000022,Newport 006,W02000352,Newport 006A,660.0,2059028.3,3229.4758934639335,3119.739849,2784.7,2011.0,3119.739848484849,101699.90079475
293209,33724,274571.47,320929.167,W01000057,394597.0,Gwynedd,W06000002,Gwynedd 016,W02000025,Gwynedd 016C,818.0,4165499.337,4953.180917775714,5092.297478,3711.95,2017.0,5092.29747799511,198642.9496275
305747,34184,326198.882,203950.44,W01001485,408528.0,Torfaen,W06000020,Torfaen 002,W02000324,Torfaen 002D,546.0,1627764.0,3177.621318269999,2981.252747,2682.45,2018.0,2981.252747252747,135001.72348500002
297909,33015,197238.793,203928.675,W01000602,399820.0,Pembrokeshire,W06000009,Pembrokeshire 013,W02000138,Pembrokeshire 013C,676.0,2480250.2,3738.6104213805506,3669.009171597633,3077.7,2010.0,3669.009171597633,160594.44444249998
299306,33805,263979.696,195537.857,W01000762,401372.0,Swansea,W06000011,Swansea 013,W02000180,Swansea 013C,605.0,2164775.2,3350.0957937002013,3578.140826,3225.5,2012.0,3578.140826446281,69066.89880950001
295849,34447,328241.441,342650.99,W01000355,397531.0,Wrexham,W06000006,Wrexham 017,W02000094,Wrexham 017B,830.0,3039108.6,3832.5632337212855,3661.5766270000004,3020.4,2011.0,3661.5766265060242,87319.58333349999
300937,33879,279534.712,195820.439,W01000945,403184.0,Neath Port Talbot,W06000012,Neath Port Talbot 014,W02000212,Neath Port Talbot 014E,551.0,1912323.0,3566.606957446802,3471.0,3070.0,2014.0,3470.640653357532,104217.20741799999
305987,33864,330657.725,200074.889,W01001512,408795.0,Torfaen,W06000020,Torfaen 005,W02000327,Torfaen 005C,619.0,2067808.7,3428.137539067501,3340.563328,3048.0,2015.0,3340.563327948304,162702.60181999998
304701,33240,315674.88800000004,194541.67,W01001369,407366.0,Caerphilly,W06000018,Caerphilly 012,W02000301,Caerphilly 012D,956.0,3338953.3,3269.3921085886673,3492.628975,2941.1,2016.0,3492.628974895397,141314.27449500002
309699,34291,259884.515,281891.702,W01001936,412920.0,Ceredigion,W06000008,Ceredigion 003,W02000118,Ceredigion 003F,440.0,2539401.7,4878.466065889919,5771.3675,4141.2,2010.0,5771.3675,224897.99899000002
305751,34182,326672.686,203487.265,W01001486,408533.0,Torfaen,W06000020,Torfaen 002,W02000324,Torfaen 002E,733.0,2415278.4,3235.1691187900824,3295.059209,2940.2,2013.0,3295.0592087312407,108510.965908
293016,34076,225457.807,382159.876,W01000033,394383.0,Isle of Anglesey,W06000001,Isle of Anglesey 003,W02000003,Isle of Anglesey 003E,688.0,2151179.5,3431.135086530221,3126.7143899999996,2795.3,2013.0,3126.714389534884,105292.41071499999
296732,34499,308540.273,252849.647,W01000459,398512.0,Powys,W06000023,Powys 014,W02000110,Powys 014D,524.0,2638490.1,4958.6585796897,5035.28645,3642.0,2012.0,5035.28645038168,159033.5416675
307307,33545,335664.356,189104.279,W01001664,410262.0,Newport,W06000022,Newport 010,W02000356,Newport 010A,680.0,2080921.6,3347.9140356381727,3060.1788239999996,2530.15,2012.0,3060.178823529412,38385.41666675
301118,34381,281872.143,208746.657,W01000965,403385.0,Neath Port Talbot,W06000012,Neath Port Talbot 002,W02000200,Neath Port Talbot 002C,918.0,3319111.0,3449.334424157303,3615.589325,3267.9,2015.0,3615.589324618737,85187.53012350001
298818,34510,252951.463,200542.127,W01000706,400830.0,Carmarthenshire,W06000010,Carmarthenshire 025,W02000166,Carmarthenshire 025C,695.0,2322617.2,3361.376630056197,3341.895251798561,3091.9,2010.0,3341.895251798561,98319.01494325
304169,34140,305730.82,207938.689,W01001309,406775.0,Merthyr Tydfil,W06000024,Merthyr Tydfil 008,W02000415,Merthyr Tydfil 008E,539.0,2009507.5,3598.3325228245735,3728.214286,3368.1,2015.0,3728.214285714286,139403.49034249998
299284,33007,260053.082,195424.703,W01000759,401347.0,Swansea,W06000011,Swansea 012,W02000179,Swansea 012A,685.0,2037161.356,2988.514563655,2973.9581829999997,2689.6,2017.0,2973.958183941605,126214.3191425
307265,34225,331520.831,186765.961,W01001659,410215.0,Newport,W06000022,Newport 018,W02000364,Newport 018A,857.0,2503638.7,2914.25867903,2921.398717,2273.2,2015.0,2921.3987164527425,62238.690475999996
309231,34116,323809.00800000003,180647.824,W01001884,412400.0,Cardiff,W06000015,Cardiff 013,W02000379,Cardiff 013D,535.0,1710263.3,3306.8687855606386,3196.753831775701,2908.8,2010.0,3196.753831775701,0.0
296501,33963,313164.614,237739.516,W01000430,398255.0,Powys,W06000023,Powys 015,W02000111,Powys 015A,632.0,2992604.4,4932.629962837453,4735.133543999998,3678.7,2015.0,4735.133544303797,197890.38461500002
299366,33809,259569.732,193790.703,W01000768,401438.0,Swansea,W06000011,Swansea 020,W02000187,Swansea 020A,634.0,2075644.186,3111.7635107200017,3273.886728,2746.05,2018.0,3273.8867287066246,163061.79383
295765,33145,339311.055,345482.591,W01000345,397437.0,Wrexham,W06000006,Wrexham 018,W02000095,Wrexham 018A,696.0,3080072.183,4511.382843683724,4425.391068,3506.65,2017.0,4425.391067528736,235254.747885
303695,33241,307911.88300000003,190928.082,W01001256,406248.0,Rhondda Cynon Taf,W06000016,Rhondda Cynon Taf 019,W02000270,Rhondda Cynon Taf 019C,553.0,1473192.4430000002,3024.4859534799702,2664.000801,2402.8,2018.0,2664.000801084991,111018.3144275
308160,34212,317814.216,174471.30800000002,W01001762,411210.0,Cardiff,W06000015,Cardiff 046,W02000412,Cardiff 046D,796.0,2386241.1,3179.4394709509397,2997.790326633166,2502.9,2010.0,2997.790326633166,81824.38725249999
299315,33806,265254.26300000004,195044.201,W01000763,401382.0,Swansea,W06000011,Swansea 015,W02000182,Swansea 015A,661.0,2309340.2,3170.6606801669377,3493.706808,3050.8,2012.0,3493.706807866868,81296.247548
302402,33967,297605.527,168958.673,W01001111,404812.0,Vale of Glamorgan,W06000014,The Vale of Glamorgan 011,W02000247,The Vale of Glamorgan 011E,608.0,2073638.0,3562.046904254212,3410.5888159999995,3089.2,2012.0,3410.5888157894733,152425.0
292862,34234,224525.359,382391.134,W01000016,394212.0,Isle of Anglesey,W06000001,Isle of Anglesey 003,W02000003,Isle of Anglesey 003A,649.0,2194382.2,3441.002621724913,3381.174422,2757.8,2012.0,3381.1744221879817,82413.98809500001
296037,34261,331315.3,353570.47,W01000378,397740.0,Wrexham,W06000006,Wrexham 004,W02000081,Wrexham 004B,541.0,2105451.7,3818.297170816542,3891.777634011091,3508.1,2010.0,3891.777634011091,92990.65476175
298454,34532,253312.562,213374.87,W01000663,400425.0,Carmarthenshire,W06000010,Carmarthenshire 016,W02000157,Carmarthenshire 016B,1130.0,4836698.7,4240.6049962448815,4280.264336,3603.6,2015.0,4280.264336283186,148535.31538
307960,33714,313329.547,176524.417,W01001739,410987.0,Cardiff,W06000015,Cardiff 039,W02000405,Cardiff 039C,529.0,1836262.0,3407.868704309998,3471.194707,3123.0,2017.0,3471.1947069943294,86567.9166675
